mid_price_top|mid_price_weighted|mid_price_market|book-imbalance-0-15-1|timestamp
94771500.0|94764800.0|94764289.1|-5966.398453608155|2024-04-22 00:00:04
94771500.0|94766500.0|94764435.8|-3081.1790445148945|2024-04-22 00:00:09
94789500.0|94778600.0|94791200.0|-9899.877919778228|2024-04-22 00:00:14
94795000.0|94789000.0|94797962.2|-6613.00509609282|2024-04-22 00:00:19
94801000.0|94797900.0|94809887.5|-751.5267575383186|2024-04-22 00:00:24
94793000.0|94796200.0|94792023.2|-830.3133547753096|2024-04-22 00:00:29
94784000.0|94797500.0|94790905.2|9161.06924135983|2024-04-22 00:00:34
94784000.0|94797500.0|94790906.1|10699.887706398964|2024-04-22 00:00:39
94784000.0|94797500.0|94790899.3|10224.415473073721|2024-04-22 00:00:44
94784000.0|94798000.0|94791990.3|14338.650373965502|2024-04-22 00:00:49
94809000.0|94811100.0|94791051.1|-1793.6059005856514|2024-04-22 00:00:54
94807500.0|94811300.0|94811592.5|5064.223787382245|2024-04-22 00:00:59
94807500.0|94809100.0|94788055.3|-3627.6048091202974|2024-04-22 00:01:04
94803000.0|94805300.0|94813499.9|1232.951197013259|2024-04-22 00:01:09
94822500.0|94811300.0|94818846.6|-17734.672262698412|2024-04-22 00:01:14
94803500.0|94804600.0|94789936.2|1317.6745679825544|2024-04-22 00:01:19
94786000.0|94798000.0|94789023.6|15287.597318828106|2024-04-22 00:01:24
94786000.0|94798000.0|94791808.0|17539.712112501264|2024-04-22 00:01:29
94786000.0|94799300.0|94791917.5|19165.541451513767|2024-04-22 00:01:34
94802000.0|94810100.0|94793423.5|7898.807023122907|2024-04-22 00:01:39
94800000.0|94803300.0|94789505.7|2135.4047722518444|2024-04-22 00:01:44
94795500.0|94799400.0|94810859.0|9543.052586451173|2024-04-22 00:01:49
94795000.0|94797400.0|94780000.0|7016.742354214191|2024-04-22 00:01:54
94776500.0|94789600.0|94776843.3|16762.247313827276|2024-04-22 00:01:59
94775500.0|94783400.0|94775018.7|9055.418692186475|2024-04-22 00:02:04
94791000.0|94793700.0|94774694.1|4713.700653389096|2024-04-22 00:02:09
94790500.0|94792700.0|94784333.3|6457.206434383988|2024-04-22 00:02:14
94790000.0|94793500.0|94806986.0|8537.630061894655|2024-04-22 00:02:19
94791000.0|94794500.0|94777229.8|5233.34366299212|2024-04-22 00:02:24
94791000.0|94794500.0|94777719.0|4909.382845535874|2024-04-22 00:02:29
94781000.0|94784600.0|94788022.7|3848.8197608292103|2024-04-22 00:02:34
94790000.0|94787700.0|94795334.1|-2153.880818128586|2024-04-22 00:02:39
94791000.0|94792700.0|94772115.8|1467.1506125479937|2024-04-22 00:02:44
94794000.0|94797500.0|94778096.9|-1288.1627716720104|2024-04-22 00:02:49
94794500.0|94797400.0|94779093.9|-1490.3622428923845|2024-04-22 00:02:54
94795000.0|94798400.0|94780626.8|2192.4567473232746|2024-04-22 00:02:59
94795000.0|94798500.0|94780626.8|2264.5067726522684|2024-04-22 00:03:04
94788500.0|94790800.0|94787312.0|3668.4656496196985|2024-04-22 00:03:09
94788000.0|94790200.0|94793101.8|1277.513230919838|2024-04-22 00:03:14
94799500.0|94794400.0|94799119.0|-6885.819190114737|2024-04-22 00:03:19
94792000.0|94793800.0|94796568.1|3717.8669673502445|2024-04-22 00:03:24
94801000.0|94799800.0|94801434.3|206.09294924139977|2024-04-22 00:03:29
94801000.0|94798800.0|94801239.8|-965.227095708251|2024-04-22 00:03:34
94801000.0|94798000.0|94801446.6|-1432.9232221990824|2024-04-22 00:03:39
94804500.0|94797800.0|94802429.4|-7959.255142107606|2024-04-22 00:03:44
94804500.0|94797900.0|94802429.4|-7877.8960127830505|2024-04-22 00:03:49
94796500.0|94794900.0|94795358.4|-2498.1782421320677|2024-04-22 00:03:54
94804500.0|94798300.0|94807423.7|-5797.826952919364|2024-04-22 00:03:59
94801500.0|94795200.0|94802474.5|-5730.3649456352|2024-04-22 00:04:04
94801000.0|94794200.0|94801796.9|-6098.571195572615|2024-04-22 00:04:09
94802500.0|94795300.0|94804138.8|-6693.4761000573635|2024-04-22 00:04:14
94801500.0|94796800.0|94801139.5|-5246.747906729579|2024-04-22 00:04:19
94800500.0|94793900.0|94800819.1|-5794.155903220177|2024-04-22 00:04:24
94770500.0|94772500.0|94770779.3|1051.293765231967|2024-04-22 00:04:29
94765000.0|94765500.0|94761812.2|-1057.02626170218|2024-04-22 00:04:34
94765000.0|94765900.0|94764191.9|-692.8939920961857|2024-04-22 00:04:39
94765000.0|94765900.0|94764414.8|-641.0955506563187|2024-04-22 00:04:44
94752500.0|94751700.0|94750532.2|-2416.251321390271|2024-04-22 00:04:49
94746500.0|94745300.0|94743636.3|-3351.0210013389587|2024-04-22 00:04:54
94746000.0|94743800.0|94747037.0|-2394.3757181614637|2024-04-22 00:04:59
94741000.0|94736500.0|94740001.9|-8285.03415222466|2024-04-22 00:05:04
94741000.0|94737100.0|94740001.9|-7855.499540984631|2024-04-22 00:05:09
94733500.0|94734100.0|94725643.7|116.44079142808914|2024-04-22 00:05:14
94733000.0|94735500.0|94728323.9|182.9948397576809|2024-04-22 00:05:19
94738500.0|94741700.0|94739305.3|2618.8171904832125|2024-04-22 00:05:24
94754500.0|94761900.0|94754500.0|8690.764890015125|2024-04-22 00:05:29
94753000.0|94761100.0|94756030.3|9660.310300320387|2024-04-22 00:05:34
94754500.0|94762300.0|94753000.0|8651.528165489435|2024-04-22 00:05:39
94754500.0|94759200.0|94754520.2|4402.449178829789|2024-04-22 00:05:44
94754500.0|94762000.0|94754331.7|8494.56170976162|2024-04-22 00:05:49
94754500.0|94759000.0|94754319.2|3709.61611533165|2024-04-22 00:05:54
94754500.0|94759000.0|94754424.3|4010.719587817788|2024-04-22 00:05:59
94754500.0|94758900.0|94754140.1|3469.696254387498|2024-04-22 00:06:04
94749500.0|94750800.0|94745090.0|-124.71580642461777|2024-04-22 00:06:09
94749000.0|94749800.0|94744198.0|-953.553484454751|2024-04-22 00:06:14
94749000.0|94750000.0|94744200.0|606.9358983188868|2024-04-22 00:06:19
94749000.0|94749900.0|94747989.8|1413.5174466967583|2024-04-22 00:06:24
94749500.0|94750900.0|94745093.7|1179.5144019722939|2024-04-22 00:06:29
94749500.0|94750800.0|94745275.5|1202.3555390238762|2024-04-22 00:06:34
94749500.0|94750700.0|94745125.5|385.9810839742422|2024-04-22 00:06:39
94749500.0|94751100.0|94745250.0|1030.3891223669052|2024-04-22 00:06:44
94749500.0|94750700.0|94747076.9|1348.9294421821833|2024-04-22 00:06:49
94754500.0|94754600.0|94754002.8|-367.75556157529354|2024-04-22 00:06:54
94754500.0|94756000.0|94754008.3|-488.1060610115528|2024-04-22 00:06:59
94752500.0|94753100.0|94751033.3|-530.7486327439547|2024-04-22 00:07:04
94752500.0|94752700.0|94751064.5|-804.4123014509678|2024-04-22 00:07:09
94742500.0|94746900.0|94742479.2|4811.9790580272675|2024-04-22 00:07:14
94762500.0|94767900.0|94758000.0|8877.073073163629|2024-04-22 00:07:19
94763000.0|94769200.0|94768727.2|8697.655548870564|2024-04-22 00:07:24
94764000.0|94773400.0|94770272.5|15016.466806784272|2024-04-22 00:07:29
94778000.0|94782300.0|94784645.5|9994.039078086615|2024-04-22 00:07:34
94778000.0|94782300.0|94784649.9|9998.729504570365|2024-04-22 00:07:39
94769500.0|94779200.0|94770767.4|14540.848880186677|2024-04-22 00:07:44
94779000.0|94783500.0|94784961.4|11995.60961420834|2024-04-22 00:07:49
94786500.0|94788700.0|94771130.2|3043.2050554454327|2024-04-22 00:07:54
94806000.0|94798300.0|94808890.6|-5397.846432194114|2024-04-22 00:07:59
94806000.0|94801300.0|94808867.1|-1145.2370729744434|2024-04-22 00:08:04
94806000.0|94800900.0|94808867.1|-1119.3441713899374|2024-04-22 00:08:09
94813500.0|94809700.0|94817000.0|-94.96716126799583|2024-04-22 00:08:14
94822000.0|94816900.0|94817032.7|-6853.563004478812|2024-04-22 00:08:19
94822000.0|94817600.0|94817104.9|-3637.9142101705074|2024-04-22 00:08:24
94830500.0|94826200.0|94831628.0|-3826.1574225872755|2024-04-22 00:08:29
94830500.0|94825000.0|94831635.8|-4846.875662207603|2024-04-22 00:08:34
94827500.0|94817400.0|94827721.3|-11934.37315005064|2024-04-22 00:08:39
94831000.0|94824800.0|94832541.8|-5782.148043990135|2024-04-22 00:08:44
94833000.0|94832200.0|94831001.5|-1916.1765845119953|2024-04-22 00:08:49
94833500.0|94833200.0|94833084.8|-658.0697117000818|2024-04-22 00:08:54
94833500.0|94832200.0|94833096.9|-1468.9718047231436|2024-04-22 00:08:59
94833500.0|94832200.0|94834273.6|-1194.8270079493523|2024-04-22 00:09:04
94834000.0|94829800.0|94833435.4|-5499.493473500013|2024-04-22 00:09:09
94834000.0|94830500.0|94833320.0|-4113.294590398669|2024-04-22 00:09:14
94834000.0|94830500.0|94833181.0|-4180.80089519918|2024-04-22 00:09:19
94834000.0|94830900.0|94833339.9|-3626.3332223296165|2024-04-22 00:09:24
94834000.0|94830900.0|94834783.0|-3001.452099069953|2024-04-22 00:09:29
94834000.0|94831400.0|94835417.3|-2473.33382076025|2024-04-22 00:09:34
94841000.0|94840400.0|94849803.7|2768.9957477003336|2024-04-22 00:09:39
94843000.0|94843700.0|94849592.9|2237.9671201109886|2024-04-22 00:09:44
94840500.0|94839500.0|94844205.7|-1987.0911275297403|2024-04-22 00:09:49
94841000.0|94841000.0|94846861.7|167.98195159435272|2024-04-22 00:09:54
94850500.0|94845200.0|94849160.5|-6726.693178117275|2024-04-22 00:09:59
94850500.0|94845300.0|94849028.0|-7109.421544894576|2024-04-22 00:10:04
94841000.0|94841500.0|94847039.7|-147.35041145980358|2024-04-22 00:10:09
94839500.0|94839700.0|94845312.3|-135.15836243331432|2024-04-22 00:10:14
94840000.0|94840400.0|94845974.1|-220.61648635566235|2024-04-22 00:10:19
94851500.0|94850000.0|94851452.4|-3123.968621611595|2024-04-22 00:10:24
94851500.0|94852200.0|94851375.1|-730.3772824108601|2024-04-22 00:10:29
94841000.0|94835100.0|94834220.0|-8066.209494739771|2024-04-22 00:10:34
94835000.0|94831900.0|94833113.3|-5599.973443776369|2024-04-22 00:10:39
94831500.0|94820400.0|94831857.6|-14647.88695988059|2024-04-22 00:10:44
94831000.0|94817400.0|94830000.0|-25335.946307703853|2024-04-22 00:10:49
94812500.0|94815600.0|94794664.6|-2067.2061837613583|2024-04-22 00:10:54
94813000.0|94814600.0|94831073.1|-752.8043156713247|2024-04-22 00:10:59
94792500.0|94806100.0|94791160.9|9705.307983353734|2024-04-22 00:11:04
94832500.0|94819200.0|94832634.7|-13514.830843806267|2024-04-22 00:11:09
94810500.0|94811100.0|94800142.0|-4168.0201638787985|2024-04-22 00:11:14
94817000.0|94817000.0|94802201.8|-2865.939825668931|2024-04-22 00:11:19
94817000.0|94817400.0|94802345.7|-4249.303879395127|2024-04-22 00:11:24
94818000.0|94820200.0|94803432.6|-1856.4571414142847|2024-04-22 00:11:29
94818500.0|94822700.0|94804957.5|3224.7017895430326|2024-04-22 00:11:34
94818000.0|94825400.0|94822773.9|10445.0972032696|2024-04-22 00:11:39
94819500.0|94826300.0|94826827.6|8427.741683661938|2024-04-22 00:11:44
94820000.0|94824600.0|94825005.5|6935.743756830692|2024-04-22 00:11:49
94820000.0|94823100.0|94825016.5|4964.095617726445|2024-04-22 00:11:54
94834500.0|94830300.0|94835978.7|-442.88219307363033|2024-04-22 00:11:59
94840000.0|94837500.0|94837794.3|-3081.083250939846|2024-04-22 00:12:04
94840000.0|94837400.0|94837963.6|-1969.174579590559|2024-04-22 00:12:09
94840000.0|94835300.0|94836431.1|-5006.942954897881|2024-04-22 00:12:14
94840000.0|94837600.0|94836346.9|-1782.2406729906797|2024-04-22 00:12:19
94840000.0|94842800.0|94836355.5|2496.4516813308|2024-04-22 00:12:24
94840000.0|94842800.0|94836374.3|2505.1898084133863|2024-04-22 00:12:29
94840000.0|94842600.0|94840620.8|2403.7256203889847|2024-04-22 00:12:34
94840000.0|94842600.0|94842324.7|2863.0889967530966|2024-04-22 00:12:39
94840000.0|94842700.0|94842334.3|2875.7915377914906|2024-04-22 00:12:44
94840000.0|94840300.0|94843429.5|2041.432461231947|2024-04-22 00:12:49
94847000.0|94846700.0|94847617.2|-1004.615996196866|2024-04-22 00:12:54
94847000.0|94846700.0|94847534.6|-1027.3916241377592|2024-04-22 00:12:59
94848000.0|94849300.0|94844375.3|2191.278679341078|2024-04-22 00:13:04
94848000.0|94849600.0|94844375.3|2488.80204705894|2024-04-22 00:13:09
94848000.0|94849600.0|94844391.1|2533.936424806714|2024-04-22 00:13:14
94848000.0|94849900.0|94844513.1|1786.2013961225748|2024-04-22 00:13:19
94850000.0|94852500.0|94849145.8|2447.900852188468|2024-04-22 00:13:24
94855000.0|94859000.0|94854072.2|4745.4376460164785|2024-04-22 00:13:29
94873500.0|94871900.0|94877399.9|-1803.3753937482834|2024-04-22 00:13:34
94881000.0|94872600.0|94881960.3|-7398.290241643786|2024-04-22 00:13:39
94876500.0|94871500.0|94873478.5|-946.7962179929018|2024-04-22 00:13:44
94876500.0|94871200.0|94873482.2|-870.9215077161789|2024-04-22 00:13:49
94876500.0|94872400.0|94873485.9|-796.4374076873064|2024-04-22 00:13:54
94876500.0|94874000.0|94873485.9|130.40597741305828|2024-04-22 00:13:59
94876500.0|94874000.0|94876092.1|721.5269740670919|2024-04-22 00:14:04
94876500.0|94874500.0|94876107.5|1190.896642267704|2024-04-22 00:14:09
94876500.0|94875400.0|94883604.4|3887.5919900387526|2024-04-22 00:14:14
94877000.0|94878000.0|94883551.7|5645.466666325927|2024-04-22 00:14:19
94878000.0|94880700.0|94883671.6|7219.9453304708|2024-04-22 00:14:24
94878000.0|94881100.0|94871444.4|6739.598186925054|2024-04-22 00:14:29
94902000.0|94902500.0|94871040.0|-5504.364051967859|2024-04-22 00:14:34
94902000.0|94898300.0|94885253.7|-10384.619497850537|2024-04-22 00:14:39
94901500.0|94896900.0|94915470.9|-7403.044740259647|2024-04-22 00:14:44
94901500.0|94897700.0|94915642.8|-5521.1365485191345|2024-04-22 00:14:49
94901500.0|94899400.0|94917969.0|-2479.0544678121805|2024-04-22 00:14:54
94900000.0|94899400.0|94908508.4|-1355.1351654678583|2024-04-22 00:14:59
94898500.0|94898100.0|94908305.1|-2039.6114358603954|2024-04-22 00:15:04
94898000.0|94898300.0|94908621.6|1492.453507527709|2024-04-22 00:15:09
94897000.0|94900100.0|94902892.8|4423.539355456829|2024-04-22 00:15:14
94897000.0|94907100.0|94902892.8|12052.127724677324|2024-04-22 00:15:19
94930000.0|94930700.0|94930202.5|6.509399354457855|2024-04-22 00:15:24
94930000.0|94928600.0|94927010.3|-4624.025881782174|2024-04-22 00:15:29
94920500.0|94921500.0|94908008.8|-919.0205706059933|2024-04-22 00:15:34
94955000.0|94954900.0|94953030.3|-1343.3753127604723|2024-04-22 00:15:39
94979500.0|94979200.0|94979666.6|2095.1250007748604|2024-04-22 00:15:44
94990000.0|94993600.0|94990917.4|4353.892485484481|2024-04-22 00:15:49
95011500.0|95018700.0|95018950.3|11962.33917477727|2024-04-22 00:15:54
95011500.0|95018700.0|95018205.6|8680.793859139085|2024-04-22 00:15:59
95003500.0|95009200.0|95003004.0|-2628.7481262385845|2024-04-22 00:16:04
94991500.0|94987300.0|94986252.8|-10700.817717045546|2024-04-22 00:16:09
94978500.0|94967000.0|94978000.0|-27215.98293671012|2024-04-22 00:16:14
94980000.0|94969400.0|94980000.0|-20145.917645812035|2024-04-22 00:16:19
94970000.0|94960600.0|94965142.8|-16266.08760766685|2024-04-22 00:16:24
94979000.0|94966500.0|94979999.3|-10436.58293825388|2024-04-22 00:16:29
94978500.0|94970000.0|94978901.8|-10065.329411044717|2024-04-22 00:16:34
94971500.0|94968200.0|94965436.2|-11421.676589384675|2024-04-22 00:16:39
94971000.0|94964200.0|94969000.0|-14343.490406438708|2024-04-22 00:16:44
94971000.0|94962500.0|94968000.0|-18445.54948771|2024-04-22 00:16:49
94970500.0|94967200.0|94965130.9|-13445.433187842369|2024-04-22 00:16:54
94947000.0|94949500.0|94962517.2|1517.7795488238335|2024-04-22 00:16:59
94944500.0|94947300.0|94924000.0|-2669.7808946073055|2024-04-22 00:17:04
94944500.0|94953300.0|94924000.0|5512.907661914825|2024-04-22 00:17:09
94971000.0|94963300.0|94970774.9|-6775.775379166007|2024-04-22 00:17:14
94971000.0|94964200.0|94969615.3|-6384.015205129981|2024-04-22 00:17:19
94971000.0|94960800.0|94976739.1|-7920.525883689523|2024-04-22 00:17:24
94971000.0|94961800.0|94968465.2|-8980.686228498816|2024-04-22 00:17:29
94977500.0|94970300.0|94977812.8|-4588.532978564501|2024-04-22 00:17:34
94977500.0|94971500.0|94977832.3|-4034.2807575911283|2024-04-22 00:17:39
94977500.0|94979500.0|94977835.3|3745.4153831899166|2024-04-22 00:17:44
94977500.0|94979500.0|94977835.2|3154.3838575929403|2024-04-22 00:17:49
94977500.0|94980900.0|94977797.7|4879.783910259604|2024-04-22 00:17:54
94981000.0|94987600.0|94982613.2|9172.238003194332|2024-04-22 00:17:59
94999500.0|95003000.0|94999343.4|4338.792132228613|2024-04-22 00:18:04
95034000.0|95031000.0|95031000.6|-8441.502938553691|2024-04-22 00:18:09
95034000.0|95026600.0|95031000.6|-14433.948237344623|2024-04-22 00:18:14
95020000.0|95021300.0|95003829.5|344.4103987067938|2024-04-22 00:18:19
95020500.0|95021800.0|95004047.2|59.30512769520283|2024-04-22 00:18:24
95020500.0|95021800.0|95012408.7|972.989147618413|2024-04-22 00:18:29
95020500.0|95021800.0|95012386.6|970.3441764265299|2024-04-22 00:18:34
95018500.0|95015700.0|95032982.5|-3289.036204069853|2024-04-22 00:18:39
95020500.0|95020700.0|95012377.9|966.384534329176|2024-04-22 00:18:44
95020500.0|95020100.0|95005776.4|-2262.049446374178|2024-04-22 00:18:49
95004500.0|95008200.0|95004043.4|2981.3662825524807|2024-04-22 00:18:54
95004500.0|95008200.0|95004986.9|7783.7717358618975|2024-04-22 00:18:59
95004500.0|95010600.0|95004986.9|9414.390954375267|2024-04-22 00:19:04
95021000.0|95019700.0|95006590.8|-2100.206552952528|2024-04-22 00:19:09
95027500.0|95025100.0|95022725.8|-346.69635830819607|2024-04-22 00:19:14
95027500.0|95025100.0|95022230.6|-421.6749347895384|2024-04-22 00:19:19
95027500.0|95025000.0|95022230.6|-555.3236180841923|2024-04-22 00:19:24
95027500.0|95025200.0|95022132.4|-511.52274210751057|2024-04-22 00:19:29
95028000.0|95026700.0|95019098.9|-880.9281935840845|2024-04-22 00:19:34
95028000.0|95026700.0|95023623.6|-576.8498702049255|2024-04-22 00:19:39
95028000.0|95026700.0|95023660.1|-566.8958386480808|2024-04-22 00:19:44
95028000.0|95028300.0|95023238.3|-53.47954860329628|2024-04-22 00:19:49
95031000.0|95030200.0|95028673.1|501.8602124005556|2024-04-22 00:19:54
95031000.0|95031900.0|95028818.6|1961.0842917114496|2024-04-22 00:19:59
95036500.0|95037800.0|95036046.4|1274.457583680749|2024-04-22 00:20:04
95036500.0|95032600.0|95036328.5|-2054.488410845399|2024-04-22 00:20:09
95036500.0|95031800.0|95036328.5|-2583.955000460148|2024-04-22 00:20:14
95036500.0|95031600.0|95036328.3|-3278.419466868043|2024-04-22 00:20:19
95036500.0|95031600.0|95036307.6|-3348.0451395511627|2024-04-22 00:20:24
95028000.0|95026500.0|95019000.0|-6100.05335791409|2024-04-22 00:20:29
95029500.0|95027700.0|95022195.5|-6011.000507667661|2024-04-22 00:20:34
95029500.0|95027700.0|95022235.1|-5578.687690913677|2024-04-22 00:20:39
95029500.0|95027700.0|95022362.3|-5804.577529132366|2024-04-22 00:20:44
95019000.0|95013500.0|95027278.3|-4234.013542473316|2024-04-22 00:20:49
95025500.0|95017900.0|95025014.5|-6654.802732393146|2024-04-22 00:20:54
95025500.0|95017900.0|95025014.5|-6652.374294936657|2024-04-22 00:20:59
95016500.0|95010900.0|95021742.3|-4405.677781686187|2024-04-22 00:21:04
95012000.0|95007100.0|95010460.4|-6724.505173623562|2024-04-22 00:21:09
95012000.0|95007100.0|95010460.4|-6724.505173623562|2024-04-22 00:21:14
95007000.0|95003200.0|95006253.3|-2444.4846416413784|2024-04-22 00:21:19
94986000.0|94981700.0|94985037.3|-4161.593388497829|2024-04-22 00:21:24
94980000.0|94975200.0|94980670.2|-4043.494265034795|2024-04-22 00:21:29
94980000.0|94973700.0|94982868.2|-4128.40212289989|2024-04-22 00:21:34
94988500.0|94981300.0|94985076.0|-6388.019348025322|2024-04-22 00:21:39
94988500.0|94981300.0|94985076.0|-6388.019348025322|2024-04-22 00:21:44
94979500.0|94971200.0|94980716.8|-6217.27460809052|2024-04-22 00:21:49
94979500.0|94969400.0|94981993.9|-6159.925727501512|2024-04-22 00:21:54
94980000.0|94977400.0|94981946.4|2181.2198835611343|2024-04-22 00:21:59
94977500.0|94968000.0|94977444.7|-11425.865807920694|2024-04-22 00:22:04
94967500.0|94959400.0|94965681.8|-11071.591796204448|2024-04-22 00:22:09
94948000.0|94949600.0|94955754.1|1853.6215243190527|2024-04-22 00:22:14
94951000.0|94952600.0|94955566.8|1172.1491882950068|2024-04-22 00:22:19
94946500.0|94949100.0|94944530.7|902.5574993342161|2024-04-22 00:22:24
94946000.0|94948700.0|94942234.3|1189.6361891776323|2024-04-22 00:22:29
94941000.0|94937300.0|94941169.3|-6063.2703212201595|2024-04-22 00:22:34
94945500.0|94940600.0|94942781.0|-6967.745513945818|2024-04-22 00:22:39
94945500.0|94940600.0|94943990.8|-6750.991686075926|2024-04-22 00:22:44
94946500.0|94945700.0|94940363.6|-4856.893303900957|2024-04-22 00:22:49
94947000.0|94948400.0|94947913.0|-1739.664727151394|2024-04-22 00:22:54
94947000.0|94948300.0|94948400.0|1244.0115088820457|2024-04-22 00:22:59
94947000.0|94945700.0|94948749.9|-3017.709752842784|2024-04-22 00:23:04
94947000.0|94946600.0|94948960.0|-1814.0660655200481|2024-04-22 00:23:09
94947000.0|94946300.0|94949333.3|-2577.8962308466434|2024-04-22 00:23:14
94957000.0|94954100.0|94958881.4|-2406.0553661882877|2024-04-22 00:23:19
94956500.0|94949300.0|94957395.8|-7307.613355085254|2024-04-22 00:23:24
94957000.0|94951800.0|94959364.5|-5495.0713506639|2024-04-22 00:23:29
94957000.0|94953200.0|94959364.5|-4010.054409354925|2024-04-22 00:23:34
94957000.0|94953100.0|94959316.9|-3139.924381002784|2024-04-22 00:23:39
94957000.0|94953100.0|94959316.9|-3139.924381002784|2024-04-22 00:23:44
94957000.0|94955000.0|94959445.2|-1922.1021535545588|2024-04-22 00:23:49
94957000.0|94954900.0|94959445.2|-2037.6495575457811|2024-04-22 00:23:54
94957000.0|94950400.0|94958701.8|-5952.618030369282|2024-04-22 00:23:59
94957000.0|94950500.0|94958701.8|-5809.180404424667|2024-04-22 00:24:04
94957000.0|94950500.0|94958430.2|-6054.326420396566|2024-04-22 00:24:09
94957000.0|94950500.0|94958179.6|-6324.264884516597|2024-04-22 00:24:14
94957000.0|94952500.0|94958179.6|-4678.672003418207|2024-04-22 00:24:19
94957000.0|94950500.0|94957415.1|-7267.7986800819635|2024-04-22 00:24:24
94946000.0|94943400.0|94941781.8|-6580.956046670675|2024-04-22 00:24:29
94946500.0|94945700.0|94939245.3|-5825.485204294324|2024-04-22 00:24:34
94946500.0|94947400.0|94939279.7|-3424.11188313365|2024-04-22 00:24:39
94946500.0|94947300.0|94939279.7|-3507.448804810643|2024-04-22 00:24:44
94946500.0|94947200.0|94939035.9|-4153.665244042873|2024-04-22 00:24:49
94946500.0|94947000.0|94939035.8|-5206.340694606304|2024-04-22 00:24:54
94946500.0|94947000.0|94939035.8|-5206.340694606304|2024-04-22 00:24:59
94938500.0|94939500.0|94938524.3|-2423.7346656769514|2024-04-22 00:25:04
94938500.0|94939500.0|94938524.3|-2423.7346656769514|2024-04-22 00:25:09
94938500.0|94940100.0|94938524.3|-1787.8832731992006|2024-04-22 00:25:14
94938500.0|94939200.0|94938524.3|-2618.159758836031|2024-04-22 00:25:19
94938500.0|94939200.0|94938524.3|-2618.159758836031|2024-04-22 00:25:24
94938500.0|94938900.0|94938524.3|-2812.5848519951105|2024-04-22 00:25:29
94938500.0|94938900.0|94938526.5|-3159.10188087821|2024-04-22 00:25:34
94938500.0|94939200.0|94938526.5|-2160.790393948555|2024-04-22 00:25:39
94938500.0|94939200.0|94938526.5|-2160.790393948555|2024-04-22 00:25:44
94938500.0|94938200.0|94938526.5|-3372.4639461636543|2024-04-22 00:25:49
94938500.0|94934800.0|94938005.6|-9588.726531639695|2024-04-22 00:25:54
94926500.0|94926000.0|94933770.9|-3199.638555303216|2024-04-22 00:25:59
94926500.0|94925800.0|94933710.6|-4002.877494290471|2024-04-22 00:26:04
94926500.0|94924200.0|94929055.5|-6158.95655143261|2024-04-22 00:26:09
94926500.0|94926700.0|94929055.5|-3561.553875654936|2024-04-22 00:26:14
94926500.0|94926400.0|94929098.5|-3571.9661137014627|2024-04-22 00:26:19
94926500.0|94925900.0|94927266.6|-4050.7768211364746|2024-04-22 00:26:24
94926500.0|94926000.0|94927266.6|-3824.2017135471106|2024-04-22 00:26:29
94926500.0|94926800.0|94927338.1|-3300.082235008478|2024-04-22 00:26:34
94926500.0|94928500.0|94925318.4|-2502.6631917506456|2024-04-22 00:26:39
94926500.0|94928900.0|94925231.0|589.460864007473|2024-04-22 00:26:44
94926500.0|94929900.0|94925231.0|1673.7573155015707|2024-04-22 00:26:49
94926500.0|94928100.0|94925231.0|165.76496562361717|2024-04-22 00:26:54
94926500.0|94928100.0|94925231.0|165.76496562361717|2024-04-22 00:26:59
94926500.0|94929900.0|94919075.5|826.5185005962849|2024-04-22 00:27:04
94913500.0|94920200.0|94913068.9|2126.246023386717|2024-04-22 00:27:09
94913500.0|94920000.0|94912447.1|1183.4612222015858|2024-04-22 00:27:14
94925000.0|94922900.0|94921950.6|-9154.349465742707|2024-04-22 00:27:19
94910000.0|94917000.0|94908296.2|2064.0876807421446|2024-04-22 00:27:24
94910000.0|94916300.0|94908017.2|19.876257047057152|2024-04-22 00:27:29
94910000.0|94916300.0|94908017.2|19.876257047057152|2024-04-22 00:27:34
94910000.0|94916800.0|94908017.2|-742.7812844961882|2024-04-22 00:27:39
94910000.0|94916800.0|94908018.1|-702.5497468709946|2024-04-22 00:27:44
94910000.0|94913800.0|94908018.1|-1300.7208150923252|2024-04-22 00:27:49
94906000.0|94907700.0|94900240.5|-2118.0727300792933|2024-04-22 00:27:54
94906000.0|94907800.0|94900240.5|-1897.0176449269056|2024-04-22 00:27:59
94893000.0|94901700.0|94886042.0|5258.285886362195|2024-04-22 00:28:04
94893000.0|94905900.0|94886041.9|7669.58760240674|2024-04-22 00:28:09
94893000.0|94901600.0|94886041.9|4515.286049813032|2024-04-22 00:28:14
94892500.0|94900200.0|94886029.4|4079.1779240071774|2024-04-22 00:28:19
94892500.0|94899800.0|94886029.4|3813.8924254179|2024-04-22 00:28:24
94892500.0|94898600.0|94886021.9|2594.6912050545216|2024-04-22 00:28:29
94892500.0|94898300.0|94886021.9|2428.7324802279472|2024-04-22 00:28:34
94892500.0|94897400.0|94886021.9|1651.4591510146856|2024-04-22 00:28:39
94892000.0|94894300.0|94894953.1|77.16176937520504|2024-04-22 00:28:44
94892000.0|94894900.0|94894026.1|473.9883631467819|2024-04-22 00:28:49
94892500.0|94899300.0|94898322.0|5398.418534010649|2024-04-22 00:28:54
94892500.0|94897900.0|94898323.8|4454.771021872759|2024-04-22 00:28:59
94893000.0|94901800.0|94888102.7|6688.228015944362|2024-04-22 00:29:04
94893000.0|94901800.0|94888242.1|6722.758030667901|2024-04-22 00:29:09
