price|quantity|type|timestamp
4543000|13.8481|1|2024-04-28 00:02:11
4536000|0.4752|0|2024-04-28 00:02:16
4534000|0.0022|0|2024-04-28 00:02:16
4533000|1.8456|0|2024-04-28 00:02:16
4532000|15.2225|0|2024-04-28 00:02:16
4531000|6.6297|0|2024-04-28 00:02:16
4538000|4.1752|1|2024-04-28 00:02:16
4539000|4.9616|1|2024-04-28 00:02:16
4541000|21.714|1|2024-04-28 00:02:16
4542000|96.7597|1|2024-04-28 00:02:16
4543000|14.2845|1|2024-04-28 00:02:16
4532000|1.8456|0|2024-04-28 00:02:21
4531000|15.0197|0|2024-04-28 00:02:21
4530000|7.6256|0|2024-04-28 00:02:21
4529000|7.6634|0|2024-04-28 00:02:21
4528000|7.4989|0|2024-04-28 00:02:21
4535000|3.61|1|2024-04-28 00:02:21
4536000|0.0882|1|2024-04-28 00:02:21
4537000|4.1752|1|2024-04-28 00:02:21
4538000|1.2719|1|2024-04-28 00:02:21
4539000|20.6199|1|2024-04-28 00:02:21
4532000|1.8456|0|2024-04-28 00:02:26
4531000|18.6297|0|2024-04-28 00:02:26
4530000|3.0156|0|2024-04-28 00:02:26
4529000|7.6614|0|2024-04-28 00:02:26
4528000|8.7687|0|2024-04-28 00:02:26
4535000|3.61|1|2024-04-28 00:02:26
4536000|0.0882|1|2024-04-28 00:02:26
4537000|4.2773|1|2024-04-28 00:02:26
4539000|112.1115|1|2024-04-28 00:02:26
4541000|1.435|1|2024-04-28 00:02:26
4532000|1.8456|0|2024-04-28 00:02:31
4531000|18.6297|0|2024-04-28 00:02:31
4530000|3.0156|0|2024-04-28 00:02:31
4529000|7.6614|0|2024-04-28 00:02:31
4528000|8.7707|0|2024-04-28 00:02:31
4535000|3.61|1|2024-04-28 00:02:31
4536000|0.0882|1|2024-04-28 00:02:31
4537000|4.2773|1|2024-04-28 00:02:31
4539000|112.1115|1|2024-04-28 00:02:31
4541000|1.435|1|2024-04-28 00:02:31
4532000|4.9793|0|2024-04-28 00:02:36
4531000|18.0197|0|2024-04-28 00:02:36
4530000|7.934|0|2024-04-28 00:02:36
4529000|8.9329|0|2024-04-28 00:02:36
4528000|4.017|0|2024-04-28 00:02:36
4536000|3.6982|1|2024-04-28 00:02:36
4537000|3.7121|1|2024-04-28 00:02:36
4538000|0.5652|1|2024-04-28 00:02:36
4539000|5.6199|1|2024-04-28 00:02:36
4540000|1.2715|1|2024-04-28 00:02:36
4533000|3.61|0|2024-04-28 00:02:41
4532000|2.998|0|2024-04-28 00:02:41
4531000|22.6297|0|2024-04-28 00:02:41
4530000|9.2053|0|2024-04-28 00:02:41
4529000|9.5914|0|2024-04-28 00:02:41
4536000|0.0882|1|2024-04-28 00:02:41
4538000|4.0199|1|2024-04-28 00:02:41
4539000|1.9255|1|2024-04-28 00:02:41
4540000|3.61|1|2024-04-28 00:02:41
4541000|106.9259|1|2024-04-28 00:02:41
4533000|23.1928|0|2024-04-28 00:02:46
4532000|3.998|0|2024-04-28 00:02:46
4531000|8.9006|0|2024-04-28 00:02:46
4530000|7.934|0|2024-04-28 00:02:46
4529000|10.0313|0|2024-04-28 00:02:46
4536000|0.0882|1|2024-04-28 00:02:46
4539000|0.0799|1|2024-04-28 00:02:46
4540000|1.8408|1|2024-04-28 00:02:46
4541000|18.61|1|2024-04-28 00:02:46
4542000|1.2708|1|2024-04-28 00:02:46
4533000|26.8028|0|2024-04-28 00:02:51
4532000|3.998|0|2024-04-28 00:02:51
4531000|5.2905|0|2024-04-28 00:02:51
4530000|7.934|0|2024-04-28 00:02:51
4529000|10.0313|0|2024-04-28 00:02:51
4536000|0.0882|1|2024-04-28 00:02:51
4539000|1.9207|1|2024-04-28 00:02:51
4540000|0.5652|1|2024-04-28 00:02:51
4541000|18.61|1|2024-04-28 00:02:51
4542000|1.2708|1|2024-04-28 00:02:51
4533000|30.7371|0|2024-04-28 00:02:56
4532000|5.2687|0|2024-04-28 00:02:56
4531000|4.0197|0|2024-04-28 00:02:56
4530000|4.0156|0|2024-04-28 00:02:56
4529000|10.0333|0|2024-04-28 00:02:56
4536000|0.0662|1|2024-04-28 00:02:56
4539000|3.6899|1|2024-04-28 00:02:56
4540000|1.8408|1|2024-04-28 00:02:56
4541000|18.61|1|2024-04-28 00:02:56
4543000|12.4985|1|2024-04-28 00:02:56
4536000|1.3573|0|2024-04-28 00:03:01
4535000|3.61|0|2024-04-28 00:03:01
4533000|27.1271|0|2024-04-28 00:03:01
4532000|10.8087|0|2024-04-28 00:03:01
4531000|4.4651|0|2024-04-28 00:03:01
4539000|1.9207|1|2024-04-28 00:03:01
4540000|3.7121|1|2024-04-28 00:03:01
4541000|18.61|1|2024-04-28 00:03:01
4543000|12.4985|1|2024-04-28 00:03:01
4544000|96.733|1|2024-04-28 00:03:01
4536000|1.3352|0|2024-04-28 00:03:06
4535000|3.61|0|2024-04-28 00:03:06
4533000|27.1271|0|2024-04-28 00:03:06
4532000|10.8087|0|2024-04-28 00:03:06
4531000|4.4651|0|2024-04-28 00:03:06
4539000|0.0799|1|2024-04-28 00:03:06
4540000|5.4508|1|2024-04-28 00:03:06
4541000|18.7121|1|2024-04-28 00:03:06
4543000|12.5005|1|2024-04-28 00:03:06
4544000|96.733|1|2024-04-28 00:03:06
4536000|1.0597|0|2024-04-28 00:03:11
4534000|3.61|0|2024-04-28 00:03:11
4533000|21.9343|0|2024-04-28 00:03:11
4532000|3.998|0|2024-04-28 00:03:11
4531000|9.3459|0|2024-04-28 00:03:11
4538000|3.61|1|2024-04-28 00:03:11
4539000|0.0799|1|2024-04-28 00:03:11
4540000|5.4508|1|2024-04-28 00:03:11
4541000|15.1021|1|2024-04-28 00:03:11
4542000|6.8108|1|2024-04-28 00:03:11
4533000|29.1543|0|2024-04-28 00:03:16
4532000|5.2687|0|2024-04-28 00:03:16
4531000|9.5597|0|2024-04-28 00:03:16
4530000|4.0156|0|2024-04-28 00:03:16
4529000|4.4933|0|2024-04-28 00:03:16
4536000|1.9167|1|2024-04-28 00:03:16
4539000|1.9207|1|2024-04-28 00:03:16
4540000|3.61|1|2024-04-28 00:03:16
4541000|15.1021|1|2024-04-28 00:03:16
4542000|3.61|1|2024-04-28 00:03:16
4533000|29.1543|0|2024-04-28 00:03:21
4532000|5.2687|0|2024-04-28 00:03:21
4531000|9.5597|0|2024-04-28 00:03:21
4530000|4.0156|0|2024-04-28 00:03:21
4529000|4.4933|0|2024-04-28 00:03:21
4536000|1.9576|1|2024-04-28 00:03:21
4539000|1.9207|1|2024-04-28 00:03:21
4540000|3.61|1|2024-04-28 00:03:21
4541000|15.0|1|2024-04-28 00:03:21
4542000|3.61|1|2024-04-28 00:03:21
4533000|29.1543|0|2024-04-28 00:03:26
4532000|5.2687|0|2024-04-28 00:03:26
4531000|9.5597|0|2024-04-28 00:03:26
4530000|4.0156|0|2024-04-28 00:03:26
4529000|4.4933|0|2024-04-28 00:03:26
4536000|1.9576|1|2024-04-28 00:03:26
4539000|1.9207|1|2024-04-28 00:03:26
4540000|3.61|1|2024-04-28 00:03:26
4541000|15.0|1|2024-04-28 00:03:26
4542000|3.61|1|2024-04-28 00:03:26
4533000|14.1543|0|2024-04-28 00:03:31
4532000|20.2687|0|2024-04-28 00:03:31
4531000|9.5597|0|2024-04-28 00:03:31
4530000|4.0156|0|2024-04-28 00:03:31
4529000|4.4933|0|2024-04-28 00:03:31
4536000|1.9576|1|2024-04-28 00:03:31
4539000|0.0799|1|2024-04-28 00:03:31
4540000|1.8408|1|2024-04-28 00:03:31
4541000|15.0|1|2024-04-28 00:03:31
4542000|4.8807|1|2024-04-28 00:03:31
4533000|4.0|0|2024-04-28 00:03:36
4532000|7.0482|0|2024-04-28 00:03:36
4531000|22.6297|0|2024-04-28 00:03:36
4530000|5.2867|0|2024-04-28 00:03:36
4529000|4.4913|0|2024-04-28 00:03:36
4536000|1.9985|1|2024-04-28 00:03:36
4538000|1.9429|1|2024-04-28 00:03:36
4539000|15.0799|1|2024-04-28 00:03:36
4540000|3.61|1|2024-04-28 00:03:36
4541000|1.699|1|2024-04-28 00:03:36
4533000|7.6099|0|2024-04-28 00:03:41
4532000|7.445|0|2024-04-28 00:03:41
4531000|23.9006|0|2024-04-28 00:03:41
4530000|4.0156|0|2024-04-28 00:03:41
4529000|4.4933|0|2024-04-28 00:03:41
4536000|1.9985|1|2024-04-28 00:03:41
4538000|1.9429|1|2024-04-28 00:03:41
4539000|15.0799|1|2024-04-28 00:03:41
4540000|3.61|1|2024-04-28 00:03:41
4541000|0.428|1|2024-04-28 00:03:41
4533000|7.6099|0|2024-04-28 00:03:46
4532000|11.055|0|2024-04-28 00:03:46
4531000|20.2906|0|2024-04-28 00:03:46
4530000|4.0156|0|2024-04-28 00:03:46
4529000|4.4913|0|2024-04-28 00:03:46
4536000|1.9985|1|2024-04-28 00:03:46
4538000|1.9429|1|2024-04-28 00:03:46
4539000|18.6899|1|2024-04-28 00:03:46
4540000|3.61|1|2024-04-28 00:03:46
4541000|0.428|1|2024-04-28 00:03:46
4533000|7.6099|0|2024-04-28 00:03:51
4532000|11.055|0|2024-04-28 00:03:51
4531000|19.0197|0|2024-04-28 00:03:51
4530000|4.0156|0|2024-04-28 00:03:51
4529000|4.4933|0|2024-04-28 00:03:51
4536000|1.8515|1|2024-04-28 00:03:51
4538000|1.9429|1|2024-04-28 00:03:51
4539000|18.6899|1|2024-04-28 00:03:51
4540000|3.61|1|2024-04-28 00:03:51
4541000|0.428|1|2024-04-28 00:03:51
4533000|11.4822|0|2024-04-28 00:03:56
4532000|8.3189|0|2024-04-28 00:03:56
4531000|19.0197|0|2024-04-28 00:03:56
4530000|4.0156|0|2024-04-28 00:03:56
4529000|4.4952|0|2024-04-28 00:03:56
4536000|1.7668|1|2024-04-28 00:03:56
4539000|2.3671|1|2024-04-28 00:03:56
4540000|15.0|1|2024-04-28 00:03:56
4541000|0.428|1|2024-04-28 00:03:56
4542000|2.3178|1|2024-04-28 00:03:56
4533000|15.0922|0|2024-04-28 00:04:01
4532000|4.7089|0|2024-04-28 00:04:01
4531000|19.0197|0|2024-04-28 00:04:01
4530000|4.0156|0|2024-04-28 00:04:01
4529000|4.4972|0|2024-04-28 00:04:01
4536000|1.7668|1|2024-04-28 00:04:01
4539000|2.3671|1|2024-04-28 00:04:01
4540000|15.0|1|2024-04-28 00:04:01
4541000|0.428|1|2024-04-28 00:04:01
4542000|5.9278|1|2024-04-28 00:04:01
4533000|15.0922|0|2024-04-28 00:04:06
4532000|4.7089|0|2024-04-28 00:04:06
4531000|19.0197|0|2024-04-28 00:04:06
4530000|4.0156|0|2024-04-28 00:04:06
4529000|4.4972|0|2024-04-28 00:04:06
4536000|1.7668|1|2024-04-28 00:04:06
4539000|5.9771|1|2024-04-28 00:04:06
4540000|15.0|1|2024-04-28 00:04:06
4541000|0.428|1|2024-04-28 00:04:06
4542000|5.9278|1|2024-04-28 00:04:06
4533000|15.0922|0|2024-04-28 00:04:11
4532000|3.4382|0|2024-04-28 00:04:11
4531000|20.2905|0|2024-04-28 00:04:11
4530000|4.2363|0|2024-04-28 00:04:11
4529000|4.4933|0|2024-04-28 00:04:11
4536000|1.7657|1|2024-04-28 00:04:11
4539000|6.0881|1|2024-04-28 00:04:11
4540000|15.0|1|2024-04-28 00:04:11
4541000|0.428|1|2024-04-28 00:04:11
4542000|7.1986|1|2024-04-28 00:04:11
4533000|15.094|0|2024-04-28 00:04:16
4532000|4.7089|0|2024-04-28 00:04:16
4531000|19.0197|0|2024-04-28 00:04:16
4530000|4.2363|0|2024-04-28 00:04:16
4529000|4.4933|0|2024-04-28 00:04:16
4536000|1.7677|1|2024-04-28 00:04:16
4539000|5.9771|1|2024-04-28 00:04:16
4540000|15.0|1|2024-04-28 00:04:16
4541000|0.428|1|2024-04-28 00:04:16
4542000|5.9278|1|2024-04-28 00:04:16
4533000|15.094|0|2024-04-28 00:04:21
4532000|3.4382|0|2024-04-28 00:04:21
4531000|20.2905|0|2024-04-28 00:04:21
4530000|4.2363|0|2024-04-28 00:04:21
4529000|4.4933|0|2024-04-28 00:04:21
4536000|1.7664|1|2024-04-28 00:04:21
4538000|1.833|1|2024-04-28 00:04:21
4539000|4.2551|1|2024-04-28 00:04:21
4540000|15.0|1|2024-04-28 00:04:21
4541000|1.5869|1|2024-04-28 00:04:21
4533000|15.094|0|2024-04-28 00:04:26
4532000|3.4382|0|2024-04-28 00:04:26
4531000|20.2905|0|2024-04-28 00:04:26
4530000|4.2363|0|2024-04-28 00:04:26
4529000|4.4933|0|2024-04-28 00:04:26
4536000|1.7644|1|2024-04-28 00:04:26
4539000|6.0881|1|2024-04-28 00:04:26
4540000|18.61|1|2024-04-28 00:04:26
4541000|1.5869|1|2024-04-28 00:04:26
4542000|3.5886|1|2024-04-28 00:04:26
4533000|15.0919|0|2024-04-28 00:04:31
4532000|3.4382|0|2024-04-28 00:04:31
4531000|20.2905|0|2024-04-28 00:04:31
4530000|4.2363|0|2024-04-28 00:04:31
4529000|4.4913|0|2024-04-28 00:04:31
4536000|1.8715|1|2024-04-28 00:04:31
4538000|1.833|1|2024-04-28 00:04:31
4539000|4.2551|1|2024-04-28 00:04:31
4540000|18.61|1|2024-04-28 00:04:31
4541000|1.5869|1|2024-04-28 00:04:31
4533000|11.347|0|2024-04-28 00:04:36
4532000|0.4402|0|2024-04-28 00:04:36
4531000|6.6297|0|2024-04-28 00:04:36
4530000|20.5074|0|2024-04-28 00:04:36
4529000|4.0495|0|2024-04-28 00:04:36
4536000|1.8715|1|2024-04-28 00:04:36
4538000|21.1103|1|2024-04-28 00:04:36
4539000|0.0799|1|2024-04-28 00:04:36
4540000|3.61|1|2024-04-28 00:04:36
4541000|3.858|1|2024-04-28 00:04:36
4533000|3.8647|0|2024-04-28 00:04:41
4532000|0.4402|0|2024-04-28 00:04:41
4531000|6.7757|0|2024-04-28 00:04:41
4530000|19.2363|0|2024-04-28 00:04:41
4529000|7.6575|0|2024-04-28 00:04:41
4536000|1.738|1|2024-04-28 00:04:41
4537000|2.3982|1|2024-04-28 00:04:41
4538000|15.1021|1|2024-04-28 00:04:41
4539000|3.6899|1|2024-04-28 00:04:41
4540000|4.8813|1|2024-04-28 00:04:41
4533000|3.8647|0|2024-04-28 00:04:46
4532000|0.4402|0|2024-04-28 00:04:46
4531000|10.3857|0|2024-04-28 00:04:46
4530000|20.5076|0|2024-04-28 00:04:46
4529000|4.0495|0|2024-04-28 00:04:46
4536000|1.738|1|2024-04-28 00:04:46
4537000|6.0082|1|2024-04-28 00:04:46
