price|quantity|type|timestamp
96430000|0.05|0|2024-04-24 00:00:33
96417000|0.0002|0|2024-04-24 00:00:33
96413000|0.0014|0|2024-04-24 00:00:33
96409000|0.0001|0|2024-04-24 00:00:33
96462000|0.0003|1|2024-04-24 00:00:33
96463000|0.0418|1|2024-04-24 00:00:33
96464000|0.1309|1|2024-04-24 00:00:33
96466000|0.029|1|2024-04-24 00:00:33
96467000|0.0996|1|2024-04-24 00:00:33
96435000|0.2089|0|2024-04-24 00:00:38
96430000|0.05|0|2024-04-24 00:00:38
96428000|0.0164|0|2024-04-24 00:00:38
96426000|0.0001|0|2024-04-24 00:00:38
96425000|0.0541|0|2024-04-24 00:00:38
96462000|0.0003|1|2024-04-24 00:00:38
96484000|0.0002|1|2024-04-24 00:00:38
96489000|0.1432|1|2024-04-24 00:00:38
96491000|0.0592|1|2024-04-24 00:00:38
96492000|0.029|1|2024-04-24 00:00:38
96431000|0.3234|0|2024-04-24 00:00:43
96430000|0.0502|0|2024-04-24 00:00:43
96428000|0.0164|0|2024-04-24 00:00:43
96426000|0.0001|0|2024-04-24 00:00:43
96425000|0.0541|0|2024-04-24 00:00:43
96462000|0.0003|1|2024-04-24 00:00:43
96484000|0.0002|1|2024-04-24 00:00:43
96488000|0.0005|1|2024-04-24 00:00:43
96489000|0.1432|1|2024-04-24 00:00:43
96491000|0.0592|1|2024-04-24 00:00:43
96431000|0.0005|0|2024-04-24 00:00:48
96430000|0.05|0|2024-04-24 00:00:48
96417000|0.0164|0|2024-04-24 00:00:48
96416000|0.0001|0|2024-04-24 00:00:48
96415000|0.0541|0|2024-04-24 00:00:48
96479000|0.1431|1|2024-04-24 00:00:48
96482000|0.029|1|2024-04-24 00:00:48
96483000|0.0365|1|2024-04-24 00:00:48
96484000|0.0114|1|2024-04-24 00:00:48
96485000|0.0253|1|2024-04-24 00:00:48
96431000|0.0005|0|2024-04-24 00:00:53
96430000|0.05|0|2024-04-24 00:00:53
96413000|0.0014|0|2024-04-24 00:00:53
96409000|0.0001|0|2024-04-24 00:00:53
96408000|0.0164|0|2024-04-24 00:00:53
96468000|0.1787|1|2024-04-24 00:00:53
96469000|0.0418|1|2024-04-24 00:00:53
96471000|0.029|1|2024-04-24 00:00:53
96473000|0.0365|1|2024-04-24 00:00:53
96474000|0.0365|1|2024-04-24 00:00:53
96430000|0.0493|0|2024-04-24 00:00:58
96413000|0.0014|0|2024-04-24 00:00:58
96409000|0.0001|0|2024-04-24 00:00:58
96403000|0.0322|0|2024-04-24 00:00:58
96400000|0.0047|0|2024-04-24 00:00:58
96431000|0.0089|1|2024-04-24 00:00:58
96459000|0.1032|1|2024-04-24 00:00:58
96460000|0.1372|1|2024-04-24 00:00:58
96461000|0.0002|1|2024-04-24 00:00:58
96463000|0.029|1|2024-04-24 00:00:58
96430000|0.0493|0|2024-04-24 00:01:03
96413000|0.0014|0|2024-04-24 00:01:03
96409000|0.0001|0|2024-04-24 00:01:03
96403000|0.0322|0|2024-04-24 00:01:03
96400000|0.0047|0|2024-04-24 00:01:03
96431000|0.0089|1|2024-04-24 00:01:03
96446000|0.1587|1|2024-04-24 00:01:03
96447000|0.0365|1|2024-04-24 00:01:03
96455000|0.0268|1|2024-04-24 00:01:03
96458000|0.0303|1|2024-04-24 00:01:03
96403000|0.0322|0|2024-04-24 00:01:08
96400000|0.0047|0|2024-04-24 00:01:08
96395000|0.0002|0|2024-04-24 00:01:08
96384000|0.0092|0|2024-04-24 00:01:08
96370000|0.0009|0|2024-04-24 00:01:08
96407000|0.1113|1|2024-04-24 00:01:08
96412000|0.0203|1|2024-04-24 00:01:08
96414000|0.077|1|2024-04-24 00:01:08
96415000|0.029|1|2024-04-24 00:01:08
96419000|0.0253|1|2024-04-24 00:01:08
96403000|0.0262|0|2024-04-24 00:01:13
96400000|0.0047|0|2024-04-24 00:01:13
96395000|0.0002|0|2024-04-24 00:01:13
96384000|0.0092|0|2024-04-24 00:01:13
96371000|0.0001|0|2024-04-24 00:01:13
96407000|0.0003|1|2024-04-24 00:01:13
96430000|0.0557|1|2024-04-24 00:01:13
96431000|0.0088|1|2024-04-24 00:01:13
96432000|0.029|1|2024-04-24 00:01:13
96437000|0.0365|1|2024-04-24 00:01:13
96403000|0.0252|0|2024-04-24 00:01:18
96400000|0.0047|0|2024-04-24 00:01:18
96395000|0.0002|0|2024-04-24 00:01:18
96384000|0.0092|0|2024-04-24 00:01:18
96371000|0.0165|0|2024-04-24 00:01:18
96407000|0.0003|1|2024-04-24 00:01:18
96430000|0.076|1|2024-04-24 00:01:18
96431000|0.0858|1|2024-04-24 00:01:18
96432000|0.029|1|2024-04-24 00:01:18
96436000|0.0253|1|2024-04-24 00:01:18
96400000|0.0047|0|2024-04-24 00:01:23
96395000|0.0002|0|2024-04-24 00:01:23
96384000|0.0092|0|2024-04-24 00:01:23
96374000|0.0165|0|2024-04-24 00:01:23
96372000|0.0002|0|2024-04-24 00:01:23
96403000|0.0876|1|2024-04-24 00:01:23
96431000|0.0682|1|2024-04-24 00:01:23
96433000|0.0203|1|2024-04-24 00:01:23
96434000|0.077|1|2024-04-24 00:01:23
96436000|0.029|1|2024-04-24 00:01:23
96400000|0.0|0|2024-04-24 00:01:28
96395000|0.0002|0|2024-04-24 00:01:28
96384000|0.0092|0|2024-04-24 00:01:28
96370000|0.0009|0|2024-04-24 00:01:28
96366000|0.0019|0|2024-04-24 00:01:28
96403000|0.0878|1|2024-04-24 00:01:28
96405000|0.0546|1|2024-04-24 00:01:28
96407000|0.0203|1|2024-04-24 00:01:28
96409000|0.077|1|2024-04-24 00:01:28
96410000|0.029|1|2024-04-24 00:01:28
96366000|0.0019|0|2024-04-24 00:01:33
96357000|0.0011|0|2024-04-24 00:01:33
96353000|0.001|0|2024-04-24 00:01:33
96350000|0.0004|0|2024-04-24 00:01:33
96346000|0.006|0|2024-04-24 00:01:33
96367000|0.0003|1|2024-04-24 00:01:33
96369000|0.0201|1|2024-04-24 00:01:33
96370000|0.0761|1|2024-04-24 00:01:33
96372000|0.029|1|2024-04-24 00:01:33
96375000|0.0253|1|2024-04-24 00:01:33
96345000|0.0001|0|2024-04-24 00:01:38
96343000|0.0002|0|2024-04-24 00:01:38
96341000|0.0336|0|2024-04-24 00:01:38
96339000|0.0081|0|2024-04-24 00:01:38
96338000|0.0122|0|2024-04-24 00:01:38
96367000|0.0003|1|2024-04-24 00:01:38
96402000|0.1028|1|2024-04-24 00:01:38
96403000|0.1068|1|2024-04-24 00:01:38
96405000|0.0352|1|2024-04-24 00:01:38
96410000|0.0253|1|2024-04-24 00:01:38
96342000|0.0283|0|2024-04-24 00:01:43
96341000|0.0336|0|2024-04-24 00:01:43
96338000|0.0891|0|2024-04-24 00:01:43
96336000|0.0533|0|2024-04-24 00:01:43
96335000|0.0001|0|2024-04-24 00:01:43
96345000|0.0289|1|2024-04-24 00:01:43
96367000|0.1142|1|2024-04-24 00:01:43
96402000|0.1028|1|2024-04-24 00:01:43
96403000|0.1068|1|2024-04-24 00:01:43
96405000|0.0409|1|2024-04-24 00:01:43
96344000|0.0038|0|2024-04-24 00:01:48
96338000|0.0002|0|2024-04-24 00:01:48
96318000|0.0004|0|2024-04-24 00:01:48
96311000|0.323|0|2024-04-24 00:01:48
96310000|0.0002|0|2024-04-24 00:01:48
96345000|0.0291|1|2024-04-24 00:01:48
96367000|0.1141|1|2024-04-24 00:01:48
96370000|0.0782|1|2024-04-24 00:01:48
96372000|0.0761|1|2024-04-24 00:01:48
96373000|0.029|1|2024-04-24 00:01:48
96338000|0.0002|0|2024-04-24 00:01:53
96322000|0.0518|0|2024-04-24 00:01:53
96318000|0.0004|0|2024-04-24 00:01:53
96311000|0.0002|0|2024-04-24 00:01:53
96309000|0.0001|0|2024-04-24 00:01:53
96344000|0.5456|1|2024-04-24 00:01:53
96345000|0.0002|1|2024-04-24 00:01:53
96353000|0.0201|1|2024-04-24 00:01:53
96354000|0.0761|1|2024-04-24 00:01:53
96356000|0.029|1|2024-04-24 00:01:53
96322000|0.0518|0|2024-04-24 00:01:58
96318000|0.0004|0|2024-04-24 00:01:58
96309000|0.0001|0|2024-04-24 00:01:58
96303000|0.0322|0|2024-04-24 00:01:58
96300000|0.0018|0|2024-04-24 00:01:58
96326000|0.3231|1|2024-04-24 00:01:58
96338000|0.0287|1|2024-04-24 00:01:58
96344000|0.2837|1|2024-04-24 00:01:58
96345000|0.0354|1|2024-04-24 00:01:58
96346000|0.029|1|2024-04-24 00:01:58
96318000|0.0004|0|2024-04-24 00:02:03
96309000|0.0001|0|2024-04-24 00:02:03
96303000|0.0322|0|2024-04-24 00:02:03
96300000|0.0018|0|2024-04-24 00:02:03
96293000|0.0001|0|2024-04-24 00:02:03
96319000|0.0503|1|2024-04-24 00:02:03
96325000|0.0197|1|2024-04-24 00:02:03
96326000|0.0601|1|2024-04-24 00:02:03
96327000|0.0409|1|2024-04-24 00:02:03
96328000|0.0543|1|2024-04-24 00:02:03
96309000|0.0001|0|2024-04-24 00:02:08
96307000|0.0002|0|2024-04-24 00:02:08
96305000|0.0283|0|2024-04-24 00:02:08
96304000|0.0338|0|2024-04-24 00:02:08
96303000|0.0322|0|2024-04-24 00:02:08
96318000|0.0038|1|2024-04-24 00:02:08
96344000|0.2827|1|2024-04-24 00:02:08
96345000|0.0002|1|2024-04-24 00:02:08
96351000|0.323|1|2024-04-24 00:02:08
96365000|0.0352|1|2024-04-24 00:02:08
96293000|0.0003|0|2024-04-24 00:02:13
96290000|0.0002|0|2024-04-24 00:02:13
96288000|0.0284|0|2024-04-24 00:02:13
96287000|0.0339|0|2024-04-24 00:02:13
96285000|0.0048|0|2024-04-24 00:02:13
96300000|0.0529|1|2024-04-24 00:02:13
96317000|0.0197|1|2024-04-24 00:02:13
96323000|0.323|1|2024-04-24 00:02:13
96344000|0.2827|1|2024-04-24 00:02:13
96345000|0.0651|1|2024-04-24 00:02:13
96282000|0.0001|0|2024-04-24 00:02:18
96280000|0.0569|0|2024-04-24 00:02:18
96273000|0.0001|0|2024-04-24 00:02:18
96272000|0.0352|0|2024-04-24 00:02:18
96261000|0.0014|0|2024-04-24 00:02:18
96287000|0.0761|1|2024-04-24 00:02:18
96290000|0.0454|1|2024-04-24 00:02:18
96293000|0.0577|1|2024-04-24 00:02:18
96296000|0.0079|1|2024-04-24 00:02:18
96297000|0.0268|1|2024-04-24 00:02:18
96274000|0.0011|0|2024-04-24 00:02:23
96273000|0.0001|0|2024-04-24 00:02:23
96272000|0.0352|0|2024-04-24 00:02:23
96261000|0.0014|0|2024-04-24 00:02:23
96260000|0.0102|0|2024-04-24 00:02:23
96295000|0.0639|1|2024-04-24 00:02:23
96297000|0.0201|1|2024-04-24 00:02:23
96298000|0.0255|1|2024-04-24 00:02:23
96299000|0.054|1|2024-04-24 00:02:23
96300000|0.0814|1|2024-04-24 00:02:23
96272000|0.0065|0|2024-04-24 00:02:28
96261000|0.0014|0|2024-04-24 00:02:28
96260000|0.0102|0|2024-04-24 00:02:28
96259000|0.0073|0|2024-04-24 00:02:28
96257000|0.0004|0|2024-04-24 00:02:28
96273000|0.2306|1|2024-04-24 00:02:28
96291000|0.0639|1|2024-04-24 00:02:28
96293000|0.0201|1|2024-04-24 00:02:28
96296000|0.0644|1|2024-04-24 00:02:28
96298000|0.0002|1|2024-04-24 00:02:28
96272000|0.0057|0|2024-04-24 00:02:33
96261000|0.0014|0|2024-04-24 00:02:33
96260000|0.0102|0|2024-04-24 00:02:33
96259000|0.0073|0|2024-04-24 00:02:33
96257000|0.0004|0|2024-04-24 00:02:33
96273000|0.0078|1|2024-04-24 00:02:33
96275000|0.0627|1|2024-04-24 00:02:33
96282000|0.323|1|2024-04-24 00:02:33
96283000|0.0639|1|2024-04-24 00:02:33
96286000|0.0454|1|2024-04-24 00:02:33
96261000|0.0724|0|2024-04-24 00:02:38
96260000|0.0102|0|2024-04-24 00:02:38
96259000|0.0073|0|2024-04-24 00:02:38
96257000|0.0004|0|2024-04-24 00:02:38
96250000|0.0019|0|2024-04-24 00:02:38
96272000|0.0051|1|2024-04-24 00:02:38
96273000|0.0078|1|2024-04-24 00:02:38
96282000|0.323|1|2024-04-24 00:02:38
96285000|0.0639|1|2024-04-24 00:02:38
96286000|0.0201|1|2024-04-24 00:02:38
96260000|0.0102|0|2024-04-24 00:02:43
96259000|0.0073|0|2024-04-24 00:02:43
96257000|0.0004|0|2024-04-24 00:02:43
96250000|0.0119|0|2024-04-24 00:02:43
96240000|0.0006|0|2024-04-24 00:02:43
96261000|0.2025|1|2024-04-24 00:02:43
96272000|0.0051|1|2024-04-24 00:02:43
96273000|0.0078|1|2024-04-24 00:02:43
96296000|0.1283|1|2024-04-24 00:02:43
96298000|0.0002|1|2024-04-24 00:02:43
96260000|0.0102|0|2024-04-24 00:02:48
96259000|0.0073|0|2024-04-24 00:02:48
96257000|0.0004|0|2024-04-24 00:02:48
96256000|0.0002|0|2024-04-24 00:02:48
96254000|0.0284|0|2024-04-24 00:02:48
96261000|0.2025|1|2024-04-24 00:02:48
96272000|0.0051|1|2024-04-24 00:02:48
96273000|0.0078|1|2024-04-24 00:02:48
96298000|0.0002|1|2024-04-24 00:02:48
96309000|0.0005|1|2024-04-24 00:02:48
96257000|0.0004|0|2024-04-24 00:02:53
96250000|0.0119|0|2024-04-24 00:02:53
96249000|0.0002|0|2024-04-24 00:02:53
96243000|0.0002|0|2024-04-24 00:02:53
96241000|0.0284|0|2024-04-24 00:02:53
96259000|0.0123|1|2024-04-24 00:02:53
96260000|0.0189|1|2024-04-24 00:02:53
96261000|0.1992|1|2024-04-24 00:02:53
96272000|0.0051|1|2024-04-24 00:02:53
96273000|0.0078|1|2024-04-24 00:02:53
96257000|0.0004|0|2024-04-24 00:02:58
96250000|0.0119|0|2024-04-24 00:02:58
96249000|0.0099|0|2024-04-24 00:02:58
96240000|0.0006|0|2024-04-24 00:02:58
96236000|0.0051|0|2024-04-24 00:02:58
96260000|0.3409|1|2024-04-24 00:02:58
96261000|0.1992|1|2024-04-24 00:02:58
96272000|0.0612|1|2024-04-24 00:02:58
96273000|0.0717|1|2024-04-24 00:02:58
96276000|0.0454|1|2024-04-24 00:02:58
96220000|0.0001|0|2024-04-24 00:03:03
96210000|0.0006|0|2024-04-24 00:03:03
96209000|0.0001|0|2024-04-24 00:03:03
96204000|0.0001|0|2024-04-24 00:03:03
96200000|0.037|0|2024-04-24 00:03:03
96230000|0.0115|1|2024-04-24 00:03:03
96236000|0.0079|1|2024-04-24 00:03:03
96237000|0.0539|1|2024-04-24 00:03:03
96238000|0.0854|1|2024-04-24 00:03:03
96240000|0.0822|1|2024-04-24 00:03:03
96221000|0.0074|0|2024-04-24 00:03:08
96220000|0.0001|0|2024-04-24 00:03:08
96210000|0.0001|0|2024-04-24 00:03:08
96209000|0.0001|0|2024-04-24 00:03:08
96204000|0.0001|0|2024-04-24 00:03:08
96230000|0.323|1|2024-04-24 00:03:08
96236000|0.0088|1|2024-04-24 00:03:08
96250000|0.0403|1|2024-04-24 00:03:08
96256000|0.0002|1|2024-04-24 00:03:08
96259000|0.0253|1|2024-04-24 00:03:08
96219000|0.015|0|2024-04-24 00:03:13
96216000|0.0001|0|2024-04-24 00:03:13
96215000|0.0343|0|2024-04-24 00:03:13
96214000|0.0385|0|2024-04-24 00:03:13
96213000|0.0443|0|2024-04-24 00:03:13
96220000|0.0158|1|2024-04-24 00:03:13
96232000|0.0049|1|2024-04-24 00:03:13
96236000|0.0088|1|2024-04-24 00:03:13
96256000|0.0002|1|2024-04-24 00:03:13
96260000|0.002|1|2024-04-24 00:03:13
96251000|0.0282|0|2024-04-24 00:03:18
96250000|0.0339|0|2024-04-24 00:03:18
96249000|0.0005|0|2024-04-24 00:03:18
96248000|0.0349|0|2024-04-24 00:03:18
96247000|0.0408|0|2024-04-24 00:03:18
96261000|0.1987|1|2024-04-24 00:03:18
96268000|0.1037|1|2024-04-24 00:03:18
96272000|0.0051|1|2024-04-24 00:03:18
96273000|0.0078|1|2024-04-24 00:03:18
96296000|0.323|1|2024-04-24 00:03:18
96273000|0.3108|0|2024-04-24 00:03:23
96266000|0.0282|0|2024-04-24 00:03:23
96265000|0.0058|0|2024-04-24 00:03:23
96264000|0.0001|0|2024-04-24 00:03:23
96263000|0.0406|0|2024-04-24 00:03:23
96275000|0.0053|1|2024-04-24 00:03:23
96289000|0.1037|1|2024-04-24 00:03:23
96298000|0.0002|1|2024-04-24 00:03:23
96300000|0.0082|1|2024-04-24 00:03:23
96309000|0.0005|1|2024-04-24 00:03:23
96275000|0.0029|0|2024-04-24 00:03:28
96273000|0.2789|0|2024-04-24 00:03:28
96261000|0.137|0|2024-04-24 00:03:28
96255000|0.0002|0|2024-04-24 00:03:28
96241000|0.0281|0|2024-04-24 00:03:28
96295000|0.1036|1|2024-04-24 00:03:28
96296000|0.3542|1|2024-04-24 00:03:28
96297000|0.0123|1|2024-04-24 00:03:28
96298000|0.0207|1|2024-04-24 00:03:28
96299000|0.0281|1|2024-04-24 00:03:28
96273000|0.2789|0|2024-04-24 00:03:33
96261000|0.1038|0|2024-04-24 00:03:33
96255000|0.0002|0|2024-04-24 00:03:33
96241000|0.0282|0|2024-04-24 00:03:33
96240000|0.0058|0|2024-04-24 00:03:33
96295000|0.0042|1|2024-04-24 00:03:33
96296000|0.3542|1|2024-04-24 00:03:33
96297000|0.0123|1|2024-04-24 00:03:33
96298000|0.0207|1|2024-04-24 00:03:33
96299000|0.0363|1|2024-04-24 00:03:33
96278000|0.001|0|2024-04-24 00:03:38
96276000|0.0003|0|2024-04-24 00:03:38
96273000|0.2789|0|2024-04-24 00:03:38
96261000|0.1038|0|2024-04-24 00:03:38
96256000|0.034|0|2024-04-24 00:03:38
96296000|0.3155|1|2024-04-24 00:03:38
96298000|0.0002|1|2024-04-24 00:03:38
96299000|0.0082|1|2024-04-24 00:03:38
96309000|0.0005|1|2024-04-24 00:03:38
96311000|0.0312|1|2024-04-24 00:03:38
96294000|0.0|0|2024-04-24 00:03:43
96273000|0.2696|0|2024-04-24 00:03:43
96261000|0.1038|0|2024-04-24 00:03:43
96256000|0.0001|0|2024-04-24 00:03:43
96255000|0.0408|0|2024-04-24 00:03:43
96296000|0.1036|1|2024-04-24 00:03:43
96298000|0.0002|1|2024-04-24 00:03:43
96300000|0.0082|1|2024-04-24 00:03:43
96309000|0.0005|1|2024-04-24 00:03:43
96311000|0.323|1|2024-04-24 00:03:43
96273000|0.269|0|2024-04-24 00:03:48
96261000|0.1091|0|2024-04-24 00:03:48
96259000|0.0282|0|2024-04-24 00:03:48
96258000|0.0058|0|2024-04-24 00:03:48
96256000|0.0037|0|2024-04-24 00:03:48
96298000|0.0|1|2024-04-24 00:03:48
96300000|0.0082|1|2024-04-24 00:03:48
96309000|0.0005|1|2024-04-24 00:03:48
96311000|0.323|1|2024-04-24 00:03:48
96312000|0.0192|1|2024-04-24 00:03:48
96281000|0.005|0|2024-04-24 00:03:53
96275000|0.0006|0|2024-04-24 00:03:53
96274000|0.0361|0|2024-04-24 00:03:53
96273000|0.2692|0|2024-04-24 00:03:53
96261000|0.1091|0|2024-04-24 00:03:53
96297000|0.0209|1|2024-04-24 00:03:53
96298000|0.0123|1|2024-04-24 00:03:53
96299000|0.0205|1|2024-04-24 00:03:53
96300000|0.0281|1|2024-04-24 00:03:53
96302000|0.0912|1|2024-04-24 00:03:53
96276000|0.0005|0|2024-04-24 00:03:58
96275000|0.0006|0|2024-04-24 00:03:58
96274000|0.0361|0|2024-04-24 00:03:58
96273000|0.2692|0|2024-04-24 00:03:58
96261000|0.1091|0|2024-04-24 00:03:58
96294000|0.313|1|2024-04-24 00:03:58
96297000|0.0209|1|2024-04-24 00:03:58
96298000|0.0123|1|2024-04-24 00:03:58
96299000|0.0205|1|2024-04-24 00:03:58
96300000|0.0281|1|2024-04-24 00:03:58
96276000|0.0103|0|2024-04-24 00:04:03
96274000|0.0256|0|2024-04-24 00:04:03
96273000|0.2692|0|2024-04-24 00:04:03
96268000|0.002|0|2024-04-24 00:04:03
96261000|0.1091|0|2024-04-24 00:04:03
96287000|0.0149|1|2024-04-24 00:04:03
96288000|0.0123|1|2024-04-24 00:04:03
96290000|0.0486|1|2024-04-24 00:04:03
96293000|0.0881|1|2024-04-24 00:04:03
96294000|0.3863|1|2024-04-24 00:04:03
96273000|0.1934|0|2024-04-24 00:04:08
96268000|0.002|0|2024-04-24 00:04:08
96261000|0.1091|0|2024-04-24 00:04:08
96255000|0.0002|0|2024-04-24 00:04:08
96240000|0.0004|0|2024-04-24 00:04:08
96274000|0.323|1|2024-04-24 00:04:08
96282000|0.0112|1|2024-04-24 00:04:08
96283000|0.1357|1|2024-04-24 00:04:08
96284000|0.0137|1|2024-04-24 00:04:08
96285000|0.0284|1|2024-04-24 00:04:08
96273000|0.185|0|2024-04-24 00:04:13
96261000|0.1093|0|2024-04-24 00:04:13
96240000|0.0004|0|2024-04-24 00:04:13
96237000|0.0248|0|2024-04-24 00:04:13
96234000|0.0281|0|2024-04-24 00:04:13
96294000|0.0303|1|2024-04-24 00:04:13
96297000|0.0342|1|2024-04-24 00:04:13
96298000|0.0234|1|2024-04-24 00:04:13
96299000|0.0069|1|2024-04-24 00:04:13
96302000|0.0268|1|2024-04-24 00:04:13
96261000|0.1072|0|2024-04-24 00:04:18
96255000|0.0282|0|2024-04-24 00:04:18
96254000|0.0338|0|2024-04-24 00:04:18
96252000|0.0285|0|2024-04-24 00:04:18
96250000|0.1003|0|2024-04-24 00:04:18
96297000|0.0051|1|2024-04-24 00:04:18
96299000|0.0032|1|2024-04-24 00:04:18
96309000|0.0005|1|2024-04-24 00:04:18
96311000|0.323|1|2024-04-24 00:04:18
96312000|0.0281|1|2024-04-24 00:04:18
96261000|0.1072|0|2024-04-24 00:04:23
96260000|0.0281|0|2024-04-24 00:04:23
96257000|0.0001|0|2024-04-24 00:04:23
96255000|0.0002|0|2024-04-24 00:04:23
96254000|0.0406|0|2024-04-24 00:04:23
96297000|0.0051|1|2024-04-24 00:04:23
96300000|0.005|1|2024-04-24 00:04:23
96303000|0.0333|1|2024-04-24 00:04:23
96309000|0.0005|1|2024-04-24 00:04:23
96310000|0.0652|1|2024-04-24 00:04:23
96261000|0.0072|0|2024-04-24 00:04:28
96250000|0.0002|0|2024-04-24 00:04:28
96240000|0.0004|0|2024-04-24 00:04:28
96235000|0.0282|0|2024-04-24 00:04:28
96234000|0.0338|0|2024-04-24 00:04:28
96295000|0.0032|1|2024-04-24 00:04:28
96296000|0.0486|1|2024-04-24 00:04:28
96297000|0.0335|1|2024-04-24 00:04:28
96298000|0.0058|1|2024-04-24 00:04:28
96299000|0.0525|1|2024-04-24 00:04:28
96274000|0.001|0|2024-04-24 00:04:33
96261000|0.0072|0|2024-04-24 00:04:33
96250000|0.0002|0|2024-04-24 00:04:33
96240000|0.0004|0|2024-04-24 00:04:33
96220000|0.0002|0|2024-04-24 00:04:33
96279000|0.0032|1|2024-04-24 00:04:33
96280000|0.048|1|2024-04-24 00:04:33
96281000|0.0284|1|2024-04-24 00:04:33
96282000|0.0058|1|2024-04-24 00:04:33
96283000|0.0525|1|2024-04-24 00:04:33
96274000|0.001|0|2024-04-24 00:04:38
96261000|0.0224|0|2024-04-24 00:04:38
96250000|0.0002|0|2024-04-24 00:04:38
96240000|0.0004|0|2024-04-24 00:04:38
96235000|0.0282|0|2024-04-24 00:04:38
96293000|0.0032|1|2024-04-24 00:04:38
96294000|0.059|1|2024-04-24 00:04:38
96295000|0.0543|1|2024-04-24 00:04:38
96296000|0.0284|1|2024-04-24 00:04:38
96297000|0.0634|1|2024-04-24 00:04:38
96274000|0.001|0|2024-04-24 00:04:43
96261000|0.0224|0|2024-04-24 00:04:43
96250000|0.0002|0|2024-04-24 00:04:43
96242000|0.0282|0|2024-04-24 00:04:43
96241000|0.0338|0|2024-04-24 00:04:43
96292000|0.323|1|2024-04-24 00:04:43
96297000|0.0051|1|2024-04-24 00:04:43
96301000|0.0081|1|2024-04-24 00:04:43
96302000|0.0032|1|2024-04-24 00:04:43
96303000|0.048|1|2024-04-24 00:04:43
96261000|0.0095|0|2024-04-24 00:04:48
96250000|0.0102|0|2024-04-24 00:04:48
96242000|0.0282|0|2024-04-24 00:04:48
96241000|0.0338|0|2024-04-24 00:04:48
96240000|0.0532|0|2024-04-24 00:04:48
